Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
ESRP1	-0.767848207702042	7.22818929021609	-4.78903401222121	0.000254606310189462	0.00418932023150274	-0.248876505518949
PHF12	-0.674807193233652	6.70863640973604	-4.78594935020038	0.000256130394495584	0.00419921417626603	-0.253798972143152
LINC01287	-2.8214419483847	0.325394225264714	-4.26382083936459	0.000713837722324063	0.00857834961400976	-0.254092935782597
ATMIN	-0.623547398808771	6.80331671825328	-4.77549249133439	0.000261367315065516	0.00426502547344336	-0.255453363451042
OLFM1	2.67140446240539	-0.423889298784044	4.25431467996409	0.000727464166463539	0.00868086173333208	-0.265559751030999
ALDH1A1	5.09052785352434	0.827532789975891	4.27138925841143	0.000703175619824824	0.00848677011055013	-0.267543295598661
TMEM181	-0.65595906921243	6.19776087395085	-4.73650106145261	0.000281887613843922	0.00452577213849297	-0.267751657339251
CHRNA2	-1.61754887588787	4.6627973825804	-4.50660920163556	0.000441667507893535	0.0061621450701306	-0.268635708280384
UHRF2	-0.765053582146095	5.02529202377102	-4.65578441964727	0.000329810064833922	0.00507892938693475	-0.269660096404317
PWAR5	-1.34067729188513	3.23494638455453	-4.45180658896879	0.000491974534339545	0.00665609317169835	-0.270304491249978
ZFAND1	-0.673327839653639	6.22513395535938	-4.73651502066688	0.000281879977655564	0.00452577213849297	-0.271801034588251
PHGDH	-0.731261083324815	9.30808102764399	-4.81908915211639	0.000240236932518072	0.0040194090196402	-0.272898424653222
EDIL3	2.53492288333812	0.119522733314695	4.24627849796807	0.000739190727712708	0.00874867503555782	-0.279526384260914
ASIC3	2.61780220304133	0.56562580143924	4.25300304727392	0.00072936506578717	0.00868268037360289	-0.279749806541175
FERMT1	-0.997489368077125	3.96388191125273	-4.54983603902519	0.000405730686119542	0.00585393436684576	-0.28110381455098
CEL	1.31711613030817	1.63714992543314	4.41684273875995	0.000527107302944476	0.00695104072843225	-0.283895199474361
HDAC7	0.664601445034051	5.78686698605341	4.71516216247677	0.000293813567954278	0.00466234624969938	-0.284183919208355
IFI35	-0.972872924181237	3.76254381467693	-4.54297873125251	0.00041122465334803	0.00589039126080176	-0.284701972958876
KCNAB2	0.770048716880885	5.10740033405934	4.68776595141748	0.000309890805611625	0.00485797361785774	-0.289925531510994
SUSD4	1.08090826231621	2.0453670668126	4.5759015614821	0.000385526257214459	0.00565006548388249	-0.290603236409675
CSTB	0.607329132531381	6.8679277247963	4.76998842674372	0.000264168029293168	0.00430569199146995	-0.291608218710471
CDIPT-AS1	2.13628726069835	0.87470105564697	4.26455543239795	0.00071279565286993	0.00857321116279419	-0.292577804034565
SLC6A19	3.18650454898027	-1.27213525521744	4.24296003099339	0.00074408928993844	0.00876078799427942	-0.29354698189707
SMCHD1	-0.690337095249769	7.30918896934205	-4.76555251155562	0.000266447721928128	0.00432768174195721	-0.298627802313522
SNAP47	0.659133128632264	5.89581415495371	4.71341311782343	0.000294813841175743	0.00466354048989112	-0.302161788203974
ADA	0.863292369939242	3.37882017795738	4.57353456828514	0.000387317552877315	0.00566441771252022	-0.303353338176811
SLC30A4	-0.818569120612371	5.89492565982892	-4.74534833745078	0.000277090315595731	0.00447449546665699	-0.30420350529565
DUSP9	1.43175170727671	2.97227025881469	4.41182246172427	0.000532358992365847	0.00696923735757866	-0.304573883750868
PCNT	0.709508112414716	6.12875284993212	4.70875286674647	0.00029749618054763	0.00469532433371101	-0.310776138136381
CPQ	1.53009748646554	1.42076661510442	4.34602074774228	0.000606366970422898	0.00766712789019174	-0.310985185534173
ZNF350	-1.04537506014903	3.26515500265432	-4.4714627793618	0.000473287120892073	0.00649152961529151	-0.316990776999321
TSLP	-2.28999341460628	0.675133298169562	-4.24224772169843	0.000745145083778477	0.00876412403182865	-0.318304187122987
FBXO41	0.850163882958475	5.66602921366423	4.67163790834195	0.000319776304749395	0.00498370599701167	-0.321892979138335
PARP10	0.704883683559794	5.10552612082373	4.71490150597821	0.000293962414694786	0.00466234624969938	-0.334174370403965
FAM57B	2.14355534185053	0.794797566378092	4.23007761883896	0.00076342212940608	0.00889087274580437	-0.336599489090202
ZNF587	-0.639740369733462	5.87838238959037	-4.6905556140816	0.000308213088066223	0.00483710799178846	-0.338473467032328
MLXIPL	1.53351638461457	1.91121949972239	4.32082019961676	0.000637429872083392	0.0079690157484834	-0.338502824047445
ST3GAL5	1.59530134194762	2.38038248874116	4.34405668700225	0.000608731272236723	0.0076838674057878	-0.340586631533223
ZNF648	1.69481777440787	1.7251616007575	4.31719032051706	0.000642036493882447	0.00797261327328225	-0.34653002378511
PCNXL3	0.735752097038376	6.84402241851236	4.73307490519215	0.000283768303584883	0.00455073031220262	-0.346723247756509
BNIP3	-0.667425634751013	6.8554190109212	-4.73989941603479	0.000280034867172493	0.00451160100091296	-0.349622689143169
CBFA2T2	-0.766713490097321	6.34424884775056	-4.72595027709249	0.000287720660994886	0.00460353057591817	-0.350234547368014
TMEM52	1.03571562855508	3.28167907588166	4.54815988583642	0.000407066592837258	0.00586097026746757	-0.353284795681901
C14orf159	0.822366945205628	3.94109550410586	4.62032456106278	0.000353442500012973	0.00533105920019567	-0.353424921363962
DGKE	-0.91884016976947	4.48016137292107	-4.57627227180631	0.000385246482739724	0.00565006548388249	-0.35542222376194
TEX22	1.9689501059005	0.539622824230587	4.25396675547179	0.000727967906249895	0.00868086173333208	-0.357088540581334
ACADL	2.44611803495723	0.633753759142175	4.21100018543904	0.000792999082526279	0.00915130124020401	-0.358454049640027
HEXA-AS1	2.29906797882014	-0.043114705735543	4.2139135791027	0.000788407640896606	0.00912094809766953	-0.364193026951172
DGCR11	-1.92233689029936	1.01899556720474	-4.24007029086477	0.00074838200029587	0.00877166686298314	-0.366605041232071
SQRDL	0.836554832688044	4.40114699512852	4.61469642514615	0.000357350586935606	0.00536679805051192	-0.368667342694906
LINC00341	1.74922930307201	0.823999117976486	4.24192161207297	0.000745628958269826	0.00876412403182865	-0.369245520136277
SPCS3	-0.912819814855601	7.69690365140991	-4.71471318253931	0.000294070004281497	0.00466234624969938	-0.379258255979262
RAB3D	-0.689628614870454	6.63403197762527	-4.70289938495269	0.000300900963197558	0.00474369518478229	-0.379725363875195
MCTP2	-0.79578085312157	4.65688994376475	-4.58673515881916	0.000377435617213309	0.00557246744059269	-0.380326042980334
CCNB1IP1	-0.758576090748891	5.90890938667526	-4.64939822050538	0.000333942945003412	0.00512560172572894	-0.383613313981819
PCDHB8	-1.50674921628569	2.66683944860753	-4.30834385591714	0.000653406609348741	0.00805329418165516	-0.384849283854082
KREMEN2	-1.17365874935975	3.67943282234918	-4.36748786986823	0.000581129972372819	0.00740449805894572	-0.389982657996863
ENTPD2	1.018242151486	3.9216827895568	4.46793600817607	0.000476585661330065	0.00651894426164419	-0.397407462911568
ADRA2A	-4.17086718936769	1.76479864897196	-4.24503571640885	0.000741021391231654	0.00874867503555782	-0.397606060243868
S1PR3	-1.4365257347031	1.36727513863343	-4.34373955379793	0.000609113915625094	0.0076838674057878	-0.400510226777691
EML3	0.922155142792772	5.11858834025906	4.60263065200806	0.000365879320635032	0.00544216234701489	-0.407046497360024
DHRSX	0.866159191610406	3.98066594703433	4.53075134759475	0.000421211418434901	0.00596089041927927	-0.407177664660658
SLC1A3	1.50914009583167	2.4551656580394	4.31654382587056	0.000642860516946856	0.00797261327328225	-0.412563432897158
ZNF768	0.671598911250023	6.43203995050374	4.68225392987061	0.000313233459214467	0.0048938781892052	-0.414650647789959
LINC00858	-2.55251694428248	-0.29881012328577	-4.1654489296671	0.000868444451347518	0.00985084307739884	-0.425951398007976
SMAD1	-0.800609342700429	5.42126591617796	-4.62074399094867	0.000353153020219798	0.00533105920019567	-0.428364487409692
VPS37D	1.73759516629453	1.89632849740647	4.2613395446591	0.000717369133015522	0.00861336845424489	-0.429595853561244
GTF2F2	-0.764781508418541	4.89528145515593	-4.56108679934619	0.00039687954713336	0.00576198068845436	-0.432333438441647
MARVELD1	0.613734461211325	5.50238502122413	4.65254207568187	0.000331901755812524	0.0051055052889706	-0.437674168917625
AKAP9	-0.868322335731675	6.86897232917396	-4.63634135890394	0.000342559455947515	0.00521192128506071	-0.439524703358987
RAB30	-0.90670854246883	4.23968468864608	-4.49914368381168	0.000448197518971398	0.00623454814026814	-0.441477289729469
PTPRK	-0.928468734629325	5.03837309781066	-4.55292767090762	0.000403278434337725	0.00584272140797502	-0.442942886471164
FAM111B	1.45290954284935	6.69927948854392	4.60606042792444	0.000363433893458694	0.0054173394033501	-0.447220887160392
TES	-0.814337507763393	6.54600116647691	-4.66256962877997	0.000325476590195512	0.00504001041776669	-0.449732079858158
NR2F1	2.02523919257016	2.10311402648268	4.23114579067959	0.000761799773745775	0.00887939051236513	-0.450748589689305
FAM78A	1.30886981856894	1.86673562041883	4.3185451716998	0.000640313102404197	0.00796918531756218	-0.453400931048824
ADAMTSL4	1.53561148004622	1.8466520941447	4.26750185622323	0.000708631555754871	0.00853048098869022	-0.457385447703899
KNDC1	1.45738548430239	0.1648891990932	4.25205525468742	0.000730741824284142	0.0086916538213234	-0.462939543868232
SMPD1	0.635898118416077	5.636554375434	4.63297433314651	0.000344818303181745	0.00522924452825186	-0.467562044289703
LINC01139	1.53615071836094	2.03330602110849	4.23939682162087	0.00074938606975902	0.00877166686298314	-0.476633277698682
RANBP2	-0.638676839580198	7.06166359731259	-4.67061886052903	0.000320411717267737	0.00498370599701167	-0.479003182225103
TMEM50B	0.72617816436196	6.02968564348012	4.62638042490847	0.00034928646737822	0.00529125384675453	-0.480143895526926
PDIA2	-2.25483149649969	1.19181953638518	-4.16217387017909	0.000874143359765343	0.00990743148289688	-0.480861882423107
SAMD12	0.962447541027354	3.28775294138637	4.42969905124217	0.000513899145036707	0.00683241345045555	-0.483834375917354
ZNF730	-1.87897779894631	1.41492017168118	-4.17634290246307	0.000849759214208377	0.0096940642327353	-0.492735636351187
PSRC1	0.957974979601297	4.5490394140836	4.45433374608373	0.000489530138799943	0.0066374387721446	-0.494599227370579
TRNP1	1.01628143089569	4.27606843839875	4.45041390367156	0.000493326957578401	0.00665609317169835	-0.499280292890295
FAM63A	-0.943325223342061	4.17563154711459	-4.43768033145663	0.00050587060993332	0.00676044707834261	-0.50443211763214
ACSF2	1.15245872072047	2.65378113527059	4.31694240722041	0.000642352356719085	0.00797261327328225	-0.507973116519229
DPAGT1	-0.805811097131468	5.27464912822286	-4.52916355627695	0.000422526403712899	0.00596089041927927	-0.50836688507155
RCAN1	0.951217790259046	3.40554399968741	4.41477850289193	0.000529260232763789	0.00695969723611724	-0.511402458241671
PWP2	0.666192602953028	5.49018517310513	4.57958977131036	0.000382752041136247	0.00563307645351573	-0.512965382128778
LINC00152	-2.46685054062704	0.186497169060395	-4.16055063611581	0.00087698206449331	0.00993153714595021	-0.518108308039804
GUSBP1	-1.07638951338112	3.89218714885035	-4.43475183062875	0.000508801406163787	0.00678661301988256	-0.518127570886606
LMX1B	1.19294333640295	1.61381284849497	4.34575371061249	0.000606687872044989	0.00766712789019174	-0.522662168662062
UGT2B10	1.73823885131311	2.06573105538692	4.22122676478475	0.000777001457820886	0.00901890544052996	-0.530244879804395
SEC14L5	2.79529532066924	-0.818689079041871	4.10526882262969	0.000979485342056429	0.0107350977944786	-0.532446813102684
LRRC8C	1.99142709265135	2.05356167174841	4.19829488097242	0.000813343729329274	0.00933204910493588	-0.536842377418374
SLC5A6	0.838255345530872	5.43627514236181	4.5659156047504	0.00039314173221641	0.00571961777672924	-0.538118901471646
RHOD	1.00607050323514	4.226307615285	4.52660525675597	0.000424654024797998	0.00598461914543603	-0.548658743168254
RTN3	-0.585273681009971	8.9248287430799	-4.67296089719188	0.000318953308454913	0.00497766952971247	-0.549341350890736
RDX	-0.792672136755273	6.88903700488126	-4.62106433271916	0.000352932092746981	0.00533105920019567	-0.550828184625017
SMIM14	-0.621780836312486	6.16122460714069	-4.59778221164909	0.000369365148390384	0.00548232186206664	-0.550895631121186
HRK	-2.17294536619957	-0.442781381844065	-4.10219637090994	0.00098552829463961	0.010777277534565	-0.551123331850817
A2M	1.92965410742241	1.64311409481598	4.17117986682036	0.000858563119771604	0.00977850828330892	-0.551706331241894
PIDD1	0.881445066439796	4.66365554776866	4.46626899884721	0.000478152991632774	0.00652758369790652	-0.558508588968045
PLS1	0.891176151319589	4.53243275602408	4.44694887284721	0.000496708385126167	0.00668281136864057	-0.562623657334519
EI24	-0.550352991463262	7.82853639254185	-4.64412185128935	0.000337397772145066	0.00516725984299447	-0.569100392177547
KCNH2	-1.66720762287395	3.00108893949737	-4.20014797908717	0.000810343537781818	0.00930527822150776	-0.570770416735817
RNASE4	0.961584813130052	4.44737528851291	4.41342043243233	0.000530681569005488	0.00696525799695632	-0.572446227104574
NNT-AS1	2.85469003634898	0.0811110901519874	4.08244339275851	0.00102529654336011	0.0110633699713537	-0.579576984865647
RPS6KA6	-0.818855916606022	5.46290143445697	-4.52492943922442	0.00042605368673525	0.00598670132773886	-0.584328670812166
CWC15	-0.779257691677571	5.53476642921814	-4.54247034229756	0.000411634997081545	0.00589039126080176	-0.588735728690391
ARHGEF4	1.10630820296207	3.14868582634062	4.31898928728027	0.000639749211270491	0.00796918531756218	-0.593120527818457
ELK3	0.986559526227799	3.32250078552204	4.35287029794572	0.000598194910336058	0.00758391243331533	-0.594001200559806
RASD1	-2.33520583960101	0.839956198327804	-4.10646770562038	0.000977137610298807	0.0107177861154787	-0.596452989982773
LPCAT4	1.04171760814257	3.3787588161132	4.31585420691108	0.000643740699196892	0.00797643893001335	-0.599961387463756
SRP54	-0.585727021856933	6.80150313970103	-4.5962564957738	0.000370469123049855	0.00549286419212708	-0.611961501840369
MAFG-AS1	1.23448138720053	2.73866090868238	4.27291444855904	0.000701046775165261	0.00846840225723439	-0.615554675662954
TBC1D1	-0.800147533815347	5.72805395606035	-4.5363850853102	0.000416579455448233	0.0059331119208029	-0.617368009075822
FKBP11	-1.35027028951403	4.64677045022853	-4.45359936184073	0.000490239186084207	0.00664059914975423	-0.618403801255812
ADAP1	1.2497967619401	2.29861134993236	4.21614012154601	0.000784916969393387	0.00909564913370144	-0.619279627730654
MYNN	-0.703521329376503	5.57584238340308	-4.47717219016652	0.000467996756391331	0.00643933998537657	-0.622423261173234
ELN	3.24947851887779	-0.860524690457686	4.05508279710682	0.00108309711792468	0.0114816312198123	-0.622741738328838
XPNPEP3	-0.678992695650261	5.7709888723205	-4.55161577392846	0.000404317153005823	0.00584562996760336	-0.626478584717606
FAM171A2	1.33551947878719	2.59555822875263	4.2052384344306	0.000802160034128759	0.00923410626746241	-0.627391328982092
CTSZ	0.598494288906001	6.63709149458162	4.59059656793639	0.000374594241687289	0.0055481304246508	-0.629828804377675
ANXA9	1.19606342852669	2.65441892910153	4.29627280438177	0.000669254384281148	0.00819073435920227	-0.630503053363858
PLXDC1	2.57517420031988	0.168667761038923	4.07675932273148	0.00103704027341297	0.0111641866471125	-0.630885684761617
TTC21B	-0.694421789479539	5.24263625531668	-4.48935477925655	0.000456910228555372	0.00633383463618874	-0.634282708547335
SPDEF	0.723857446166278	7.64560033250739	4.60789741845453	0.000362131037846409	0.00540369223532952	-0.636428917414053
PNKD	0.653189139533768	6.50662899961041	4.569219065378	0.000390605488782989	0.00570055207060696	-0.636964422794835
TRIM14	0.703189631654265	6.05016529294996	4.54659394407074	0.000408318742831026	0.00586097026746757	-0.641089287766815
LOC729732	1.56719386766932	0.381274317650366	4.1429854244209	0.000908308171644894	0.0101707187887557	-0.643198534747601
SLC35G1	-1.06005064764349	3.37149750168245	-4.2776349147045	0.000694499658567513	0.00841847023139352	-0.650397908651914
SYNM	1.18057290962277	4.32079727609305	4.37025980818935	0.000577950591330587	0.00737071905872427	-0.65152470073415
PANK2	-0.741787696561211	4.69762633121232	-4.442324257647	0.000501258487043504	0.0067245753954144	-0.65255943969599
N4BP2L2	-0.657421440535802	5.71578371343817	-4.51484269839848	0.000434578903032123	0.00609371342221526	-0.653686334725252
SSC5D	2.58071467634372	-0.0971989129452098	4.0388063620395	0.00111904479638176	0.011677571427912	-0.65562359367407
